# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AFCEA10_008501	AFCEA10_008501	AFCEA10_008501-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008502	AFCEA10_008502	AFCEA10_008502-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_008503	AFCEA10_008503	AFCEA10_008503-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008504	AFCEA10_008504	AFCEA10_008504-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008505	AFCEA10_008505	AFCEA10_008505-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008505	AFCEA10_008505	AFCEA10_008505-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008505	AFCEA10_008505	AFCEA10_008505-T3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008607	AFCEA10_008607	AFCEA10_008607-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008609	AFCEA10_008609	AFCEA10_008609-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008629	AFCEA10_008629	AFCEA10_008629-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008632	AFCEA10_008632	AFCEA10_008632-T1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AFCEA10_008632	AFCEA10_008632	AFCEA10_008632-T2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AFCEA10_008634	AFCEA10_008634	AFCEA10_008634-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008640	AFCEA10_008640	AFCEA10_008640-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_008645	AFCEA10_008645	AFCEA10_008645-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008646	AFCEA10_008646	AFCEA10_008646-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_008647	AFCEA10_008647	AFCEA10_008647-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008730	AFCEA10_008730	AFCEA10_008730-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008731	AFCEA10_008731	AFCEA10_008731-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_008732	AFCEA10_008732	AFCEA10_008732-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008733	AFCEA10_008733	AFCEA10_008733-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008734	AFCEA10_008734	AFCEA10_008734-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008752	AFCEA10_008752	AFCEA10_008752-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008753	AFCEA10_008753	AFCEA10_008753-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008754	AFCEA10_008754	AFCEA10_008754-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008755	AFCEA10_008755	AFCEA10_008755-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008780	AFCEA10_008780	AFCEA10_008780-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_008781	AFCEA10_008781	AFCEA10_008781-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_008782	AFCEA10_008782	AFCEA10_008782-T1	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_008783	AFCEA10_008783	AFCEA10_008783-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008799	AFCEA10_008799	AFCEA10_008799-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008800	AFCEA10_008800	AFCEA10_008800-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008801	AFCEA10_008801	AFCEA10_008801-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008809	AFCEA10_008809	AFCEA10_008809-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008812	AFCEA10_008812	AFCEA10_008812-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008813	AFCEA10_008813	AFCEA10_008813-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008832	AFCEA10_008832	AFCEA10_008832-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_008833	AFCEA10_008833	AFCEA10_008833-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
AFCEA10_008834	AFCEA10_008834	AFCEA10_008834-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_008835	AFCEA10_008835	AFCEA10_008835-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_008843	AFCEA10_008843	AFCEA10_008843-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_008844	AFCEA10_008844	AFCEA10_008844-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_008845	AFCEA10_008845	AFCEA10_008845-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_008856	AFCEA10_008856	AFCEA10_008856-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008857	AFCEA10_008857	AFCEA10_008857-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008858	AFCEA10_008858	AFCEA10_008858-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AFCEA10_008859	AFCEA10_008859	AFCEA10_008859-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008860	AFCEA10_008860	AFCEA10_008860-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008923	AFCEA10_008923	AFCEA10_008923-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008924	AFCEA10_008924	AFCEA10_008924-T1	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_008925	AFCEA10_008925	AFCEA10_008925-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008932	AFCEA10_008932	AFCEA10_008932-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008932	AFCEA10_008932	AFCEA10_008932-T2	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008932	AFCEA10_008932	AFCEA10_008932-T3	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008932	AFCEA10_008932	AFCEA10_008932-T4	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008932	AFCEA10_008932	AFCEA10_008932-T5	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_008933	AFCEA10_008933	AFCEA10_008933-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_008954	AFCEA10_008954	AFCEA10_008954-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008954	AFCEA10_008954	AFCEA10_008954-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008964	AFCEA10_008964	AFCEA10_008964-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008967	AFCEA10_008967	AFCEA10_008967-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008974	AFCEA10_008974	AFCEA10_008974-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_008975	AFCEA10_008975	AFCEA10_008975-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008975	AFCEA10_008975	AFCEA10_008975-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008976	AFCEA10_008976	AFCEA10_008976-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008985	AFCEA10_008985	AFCEA10_008985-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008986	AFCEA10_008986	AFCEA10_008986-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008987	AFCEA10_008987	AFCEA10_008987-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7
AFCEA10_008989	AFCEA10_008989	AFCEA10_008989-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1
AFCEA10_008990	AFCEA10_008990	AFCEA10_008990-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
AFCEA10_008991	AFCEA10_008991	AFCEA10_008991-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
AFCEA10_008992	AFCEA10_008992	AFCEA10_008992-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
AFCEA10_008993	AFCEA10_008993	AFCEA10_008993-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
AFCEA10_008996	AFCEA10_008996	AFCEA10_008996-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_008997	AFCEA10_008997	AFCEA10_008997-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_008998	AFCEA10_008998	AFCEA10_008998-T1	protein_coding	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
AFCEA10_008999	AFCEA10_008999	AFCEA10_008999-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AFCEA10_009000	AFCEA10_009000	AFCEA10_009000-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AFCEA10_009002	AFCEA10_009002	AFCEA10_009002-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009003	AFCEA10_009003	AFCEA10_009003-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009018	AFCEA10_009018	AFCEA10_009018-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009019	AFCEA10_009019	AFCEA10_009019-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009020	AFCEA10_009020	AFCEA10_009020-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009021	AFCEA10_009021	AFCEA10_009021-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009022	AFCEA10_009022	AFCEA10_009022-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009024	AFCEA10_009024	AFCEA10_009024-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AFCEA10_009025	AFCEA10_009025	AFCEA10_009025-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009026	AFCEA10_009026	AFCEA10_009026-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_009027	AFCEA10_009027	AFCEA10_009027-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009038	AFCEA10_009038	AFCEA10_009038-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009039	AFCEA10_009039	AFCEA10_009039-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009048	AFCEA10_009048	AFCEA10_009048-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009049	AFCEA10_009049	AFCEA10_009049-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009050	AFCEA10_009050	AFCEA10_009050-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009051	AFCEA10_009051	AFCEA10_009051-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009052	AFCEA10_009052	AFCEA10_009052-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009053	AFCEA10_009053	AFCEA10_009053-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009057	AFCEA10_009057	AFCEA10_009057-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009058	AFCEA10_009058	AFCEA10_009058-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009059	AFCEA10_009059	AFCEA10_009059-T1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AFCEA10_009060	AFCEA10_009060	AFCEA10_009060-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009061	AFCEA10_009061	AFCEA10_009061-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009074	AFCEA10_009074	AFCEA10_009074-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009075	AFCEA10_009075	AFCEA10_009075-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009076	AFCEA10_009076	AFCEA10_009076-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AFCEA10_009077	AFCEA10_009077	AFCEA10_009077-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009078	AFCEA10_009078	AFCEA10_009078-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009153	AFCEA10_009153	AFCEA10_009153-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_009154	AFCEA10_009154	AFCEA10_009154-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_009155	AFCEA10_009155	AFCEA10_009155-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_009164	AFCEA10_009164	AFCEA10_009164-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009165	AFCEA10_009165	AFCEA10_009165-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009166	AFCEA10_009166	AFCEA10_009166-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AFCEA10_009167	AFCEA10_009167	AFCEA10_009167-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009168	AFCEA10_009168	AFCEA10_009168-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009169	AFCEA10_009169	AFCEA10_009169-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009174	AFCEA10_009174	AFCEA10_009174-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009176	AFCEA10_009176	AFCEA10_009176-T1	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_009176	AFCEA10_009176	AFCEA10_009176-T2	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_009177	AFCEA10_009177	AFCEA10_009177-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009185	AFCEA10_009185	AFCEA10_009185-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009186	AFCEA10_009186	AFCEA10_009186-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009187	AFCEA10_009187	AFCEA10_009187-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009228	AFCEA10_009228	AFCEA10_009228-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009229	AFCEA10_009229	AFCEA10_009229-T1	protein_coding	0	0	0	27	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
AFCEA10_009230	AFCEA10_009230	AFCEA10_009230-T1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
AFCEA10_009231	AFCEA10_009231	AFCEA10_009231-T1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
AFCEA10_009232	AFCEA10_009232	AFCEA10_009232-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AFCEA10_009233	AFCEA10_009233	AFCEA10_009233-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009234	AFCEA10_009234	AFCEA10_009234-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009235	AFCEA10_009235	AFCEA10_009235-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009245	AFCEA10_009245	AFCEA10_009245-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009246	AFCEA10_009246	AFCEA10_009246-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009256	AFCEA10_009256	AFCEA10_009256-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009257	AFCEA10_009257	AFCEA10_009257-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009258	AFCEA10_009258	AFCEA10_009258-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009269	AFCEA10_009269	AFCEA10_009269-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009270	AFCEA10_009270	AFCEA10_009270-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_009270	AFCEA10_009270	AFCEA10_009270-T2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_009270	AFCEA10_009270	AFCEA10_009270-T3	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_009271	AFCEA10_009271	AFCEA10_009271-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009272	AFCEA10_009272	AFCEA10_009272-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009388	AFCEA10_009388	AFCEA10_009388-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009389	AFCEA10_009389	AFCEA10_009389-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_009390	AFCEA10_009390	AFCEA10_009390-T1	protein_coding	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009391	AFCEA10_009391	AFCEA10_009391-T1	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009391	AFCEA10_009391	AFCEA10_009391-T2	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_009392	AFCEA10_009392	AFCEA10_009392-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_009393	AFCEA10_009393	AFCEA10_009393-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_009413	AFCEA10_009413	AFCEA10_009413-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009414	AFCEA10_009414	AFCEA10_009414-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009415	AFCEA10_009415	AFCEA10_009415-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009416	AFCEA10_009416	AFCEA10_009416-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_009417	AFCEA10_009417	AFCEA10_009417-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009433	AFCEA10_009433	AFCEA10_009433-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_009434	AFCEA10_009434	AFCEA10_009434-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_009435	AFCEA10_009435	AFCEA10_009435-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_009436	AFCEA10_009436	AFCEA10_009436-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_009437	AFCEA10_009437	AFCEA10_009437-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_009438	AFCEA10_009438	AFCEA10_009438-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_009491	AFCEA10_009491	AFCEA10_009491-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009492	AFCEA10_009492	AFCEA10_009492-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_009493	AFCEA10_009493	AFCEA10_009493-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_009494	AFCEA10_009494	AFCEA10_009494-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
AFCEA10_009494	AFCEA10_009494	AFCEA10_009494-T2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
AFCEA10_009494	AFCEA10_009494	AFCEA10_009494-T3	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
AFCEA10_009497	AFCEA10_009497	AFCEA10_009497-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_009537	AFCEA10_009537	AFCEA10_009537-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
